labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,funding_duration_days,funding_per_relationship,milestone_velocity,total_round_types,funding_total_usd_log,category_code_freq,state_code_freq
0,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,568,1204250.0,0.22229137954030145,1,14.694515120248507,0.015167930660888408,0.01950162513542795
0,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,1345,18000000.0,0.14280206206177617,3,18.09217669086922,0.011917659804983749,0.5287107258938245
0,1.0,2.0,3.2493,3.2493,2,2,18400000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,365,6133333.333333333,0.23533287835643518,1,16.72786127692704,0.0790899241603467,0.005417118093174431
0,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,2537,32452825.2,0.1998920582885242,4,18.9047359790956,0.03683640303358613,0.007583965330444204
1,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,1,0,3625000.0,0.1518303144405812,1,17.182806422433504,0.03683640303358613,0.08992416034669556
0,5.4247,5.4247,0.0,0.0,0,1,8700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,8700000.0,0.0,1,15.978833698567334,0.03683640303358613,0.04550379198266522
1,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1,0,769230.7692307692,0.19466614755693987,1,16.118095750958314,0.08559046587215602,0.08992416034669556
1,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,626,2500000.0,0.4024225839554116,2,16.52356082573315,0.1657638136511376,0.08992416034669556
0,0.6685,0.6685,0.0,0.0,2,1,2600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,866666.6666666666,1.0,0,14.77102238760702,0.013001083423618635,0.5287107258938245
1,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,483870.96774193546,0.30484397069433294,1,16.52356082573315,0.1560130010834236,0.5287107258938245
1,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,633,500000.0,0.605803598473375,2,15.201805169084134,0.1560130010834236,0.11484290357529794
1,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1690,7300000.0,0.166591700401486,2,18.105970012811294,0.03683640303358613,0.5287107258938245
1,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,283,2020639.5,0.9864851533984413,2,16.310684155143804,0.004333694474539545,0.11484290357529794
1,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,573,1178947.3684210526,0.47016048144433303,3,16.924571561468124,0.08559046587215602,0.04550379198266522
1,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,264,438461.53846153844,0.6750978891939332,2,15.555976908243359,0.0790899241603467,0.5287107258938245
0,4.5452,7.8603,0.0,0.0,2,2,28500000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,1210,9500000.0,0.0,2,17.1654146803266,0.03683640303358613,0.5287107258938245
1,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,422,2100000.0,0.33303360309055186,2,16.860033043306743,0.1657638136511376,0.08992416034669556
0,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,4000000.0,0.03893338109161414,1,15.894952224644102,0.1657638136511376,0.007583965330444204
0,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,750000.0,0.8588114050154585,1,14.220976332738882,0.056338028169014086,0.5287107258938245
1,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,686,1572222.2222222222,0.6564695069914002,3,17.158372397949154,0.06717226435536294,0.08992416034669556
1,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1032,1587910.6,0.5387495622659807,2,15.887367660361019,0.1560130010834236,0.5287107258938245
0,0.8329,0.8329,0.0,0.0,3,1,545000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,0,136250.0,0.0,1,13.208542908506082,0.027085590465872156,0.5287107258938245
1,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,1537,1386175.0,0.166591700401486,2,16.539954051768856,0.03791982665222102,0.08992416034669556
1,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,844,1066666.6666666667,0.3461345424966684,3,16.36495580701484,0.056338028169014086,0.11484290357529794
0,1.063,2.4822,0.0,1.3068,1,2,950000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1,518,475000.0,0.8670019074041964,2,13.76421831620775,0.08559046587215602,0.01950162513542795
1,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,731,2285714.285714286,0.3701071830402084,2,16.588099342704055,0.1560130010834236,0.08992416034669556
1,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1,0,3333333.3333333335,0.14274498608236386,1,16.118095750958314,0.03791982665222102,0.5287107258938245
1,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,250000.0,0.8601657252630674,0,14.220976332738882,0.00866738894907909,0.11484290357529794
0,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,402,1857142.857142857,0.2709733362237156,2,16.380459992348886,0.02925243770314193,0.5287107258938245
1,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,0,1428571.4285714286,0.3374957813027337,1,16.118095750958314,0.02925243770314193,0.11484290357529794
1,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1,345,391500.0,0.4154808151733594,2,15.180326142834849,0.06717226435536294,0.11484290357529794
1,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,1,549,175000.0,0.47931745194842545,2,14.151983508870947,0.00866738894907909,0.11484290357529794
0,0.0,0.6904,0.0,0.6904,6,2,650000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,1,252,92857.14285714286,1.183151916706105,2,13.384729180332174,0.027085590465872156,0.01950162513542795
0,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1,1033,1616666.6666666667,0.5128205128205129,2,16.08763654656639,0.056338028169014086,0.04550379198266522
1,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,2142857.1428571427,0.33303360309055186,1,16.52356082573315,0.1657638136511376,0.5287107258938245
1,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,2365,2040210.5263157894,0.24931645737935162,3,17.47300256463371,0.0790899241603467,0.5287107258938245
0,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,2223,30200428.57142857,0.3339455668725998,4,19.169276827136926,0.024918743228602384,0.5287107258938245
1,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,61,2305555.5555555555,0.48387096774193544,2,16.84805685283375,0.0790899241603467,0.5287107258938245
1,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,232,204000.0,0.47372036286979796,2,13.83531416565213,0.015167930660888408,0.5287107258938245
0,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,1857142.857142857,0.33303360309055186,1,16.380459992348886,0.1657638136511376,0.04550379198266522
1,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1369,1633333.3333333333,0.5104905814487722,2,16.503358119776173,0.1657638136511376,0.11484290357529794
1,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,1096,1650000.0,0.40320548359457686,4,17.312018149733785,0.08559046587215602,0.5287107258938245
1,5.4767,5.4767,0.0,0.0,5,1,30000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,1,0,5000000.0,0.0,1,17.216707972959764,0.007583965330444204,0.5287107258938245
0,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,1287,3000000.0,0.6148170919151552,3,17.312018149733785,0.1657638136511376,0.04550379198266522
0,0.0,0.0,0.0,0.0,1,1,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,75000.0,0.0,1,11.918397239722838,0.015167930660888408,0.004333694474539545
0,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,5000.0,0.6303977809998108,1,9.90353755128617,0.06717226435536294,0.08992416034669556
0,3.7589,5.0685,0.0,0.0,2,3,30926154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,478,10308718.0,0.0,1,17.247112823968997,0.007583965330444204,0.5287107258938245
0,0.8164,0.8164,0.0,0.0,0,1,2000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,2000000.0,0.0,0,14.508658238524095,0.06717226435536294,0.5287107258938245
0,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,1751,6333333.333333333,0.33303360309055186,2,16.759949589762293,0.1657638136511376,0.08992416034669556
0,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1,1357,11000000.0,0.1998920582885242,3,17.312018149733785,0.06717226435536294,0.5287107258938245
1,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,715,7825000.0,0.1998920582885242,1,16.5659815388482,0.024918743228602384,0.011917659804983749
1,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,438,1933333.3333333333,0.2514352763692746,2,16.67198082165602,0.1560130010834236,0.5287107258938245
0,0.8329,0.8329,0.0,1.189,5,1,154000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,25666.666666666668,0.9136592051164916,1,11.944714374881176,0.0032502708559046588,0.5287107258938245
0,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,7000000.0,0.25895666360234615,1,17.370858648025116,0.1560130010834236,0.5287107258938245
0,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,1404,1252783.8333333333,0.9538344143456696,2,15.832638301973095,0.08559046587215602,0.014084507042253521
0,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,24000000.0,0.5658882559323952,1,17.6867115897055,0.024918743228602384,0.04550379198266522
1,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,1051,9400000.0,0.11104325134639943,2,18.002130411493113,0.03683640303358613,0.5287107258938245
0,0.6767,0.789,0.0,0.0,2,2,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,41,41666.666666666664,1.0,1,11.736077016252437,0.020585048754062838,0.007583965330444204
1,0.5808,0.5808,0.0,3.8301,5,1,750000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,0,125000.0,0.6211051531024203,1,13.527829818844937,0.013001083423618635,0.014084507042253521
1,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,0,1545454.5454545454,0.5816658911121452,1,16.648723960844016,0.0790899241603467,0.011917659804983749
0,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,972,817500.0,0.21860631189291205,2,15.223444338835934,0.0790899241603467,0.5287107258938245
0,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,250000.0,0.06061120337483181,1,13.815511557963774,0.02925243770314193,0.5287107258938245
1,0.0,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,2361,1678571.4285714286,0.38610535528127776,4,16.97251102166758,0.0032502708559046588,0.04550379198266522
0,0.0,0.0,0.0,0.0,2,1,990000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,330000.0,0.0,1,13.805461232211272,0.1560130010834236,0.5287107258938245
1,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,71428.57142857143,0.3555745195299305,1,13.815511557963774,0.06717226435536294,0.0021668472372697724
1,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1630,2562500.0,0.28560412412355235,4,17.529082649058825,0.0032502708559046588,0.08992416034669556
0,0.3699,0.3699,0.0,0.0,3,1,7000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,1750000.0,0.0,1,15.76142084987672,0.03791982665222102,0.007583965330444204
1,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,455,11000000.0,0.49932591002147103,2,17.822843761378564,0.03683640303358613,0.08992416034669556
1,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,446,6272727.2727272725,0.3425596053713346,2,18.049617077054286,0.1657638136511376,0.5287107258938245
1,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,2099,4987582.807692308,0.3747423646243208,5,18.680558488821443,0.0790899241603467,0.5287107258938245
1,2.5041,7.2521,0.0,0.0,4,6,232000100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,1733,46400020.0,0.0,3,19.262248364975317,0.03683640303358613,0.5287107258938245
1,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,548,950000.0,0.6,2,15.555976908243359,0.0790899241603467,0.5287107258938245
1,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,2625000.0,0.19050159068828226,1,16.166885910365842,0.020585048754062838,0.08992416034669556
0,1.9699,3.9205,0.0,0.0,2,2,23000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,712,7666666.666666667,0.0,1,16.951004817371683,0.027085590465872156,0.11484290357529794
1,5.4329,9.4959,0.0,0.0,13,3,14000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1483,1000000.0,0.0,2,16.454567959008102,0.007583965330444204,0.04550379198266522
1,1.6466,1.6466,0.0,0.0,4,2,7500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,0,1500000.0,0.0,2,15.830413711839864,0.1657638136511376,0.5287107258938245
1,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,0,109230.76923076923,1.1394280071404155,1,14.166168133802548,0.015167930660888408,0.11484290357529794
0,0.1589,2.4274,0.0,2.2137,1,2,9000000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,828,4500000.0,0.6223356256028877,2,16.012735246411598,0.027085590465872156,0.04550379198266522
0,0.7644,0.7644,0.0,0.0,3,1,500000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,0,125000.0,0.0,1,13.122365377402328,0.056338028169014086,0.018418201516793065
1,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,252,14000.0,1.0413954699297057,1,11.156264806643742,0.00866738894907909,0.5287107258938245
0,0.5808,1.6548,0.0,0.0,3,2,850000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,392,212500.0,0.0,2,13.652992804936396,0.027085590465872156,0.5287107258938245
1,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,1500000.0,0.29270148838706844,1,16.52356082573315,0.0790899241603467,0.5287107258938245
1,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,210,242307.6923076923,0.6541291905151267,2,14.962913328262083,0.1560130010834236,0.5287107258938245
0,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,0,785714.2857142857,0.5431535495084461,1,15.520258832020865,0.027085590465872156,0.5287107258938245
1,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,1174575.7777777778,0.2332252722905054,1,16.173642272113586,0.024918743228602384,0.5287107258938245
0,0.5808,0.5808,0.0,0.0,13,1,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,35714.28571428572,0.0,1,13.122365377402328,0.0032502708559046588,0.5287107258938245
1,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,1394,1915384.6153846155,0.34218840893796126,3,17.030378401595577,0.0065005417118093175,0.5287107258938245
0,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,206,271475.0,0.7448974524507126,2,15.07657497389894,0.1560130010834236,0.5287107258938245
1,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,1685,1462500.0,0.4785833931562574,3,16.96824662306297,0.00866738894907909,0.11484290357529794
1,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,0,550000.0,0.2330278079850862,1,15.990262393084793,0.020585048754062838,0.5287107258938245
0,0.0,0.0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,0,500000.0,0.7525586995785671,0,14.220976332738882,0.00866738894907909,0.11484290357529794
0,4.8603,9.4247,0.0,0.0,3,7,74000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,1666,18500000.0,0.0,3,18.119575664681957,0.03791982665222102,0.5287107258938245
1,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,213,2200000.0,0.16100596527101327,2,15.990262393084793,0.03683640303358613,0.007583965330444204
1,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,740,1775000.0,0.2673344086117324,2,15.775605482856605,0.1560130010834236,0.5287107258938245
1,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,608,388888.8888888889,0.8618708342909677,3,15.068273812173887,0.027085590465872156,0.08992416034669556
1,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,428571.4285714286,0.5641430666817105,1,14.914123179965662,0.1657638136511376,0.5287107258938245
0,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,53,1833.3333333333333,0.7652280379553107,1,9.305741456739435,0.1560130010834236,0.11484290357529794
1,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,750,5240000.0,0.166591700401486,2,17.081270006899263,0.03791982665222102,0.5287107258938245
1,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,505,4142857.1428571427,0.40198311670909825,2,17.182806422433504,0.1657638136511376,0.5287107258938245
0,4.8438,4.8438,0.0,0.0,2,1,10000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,3333333.3333333335,0.0,1,16.118095750958314,0.1657638136511376,0.5287107258938245
0,0.8521,0.8521,0.0,2.9425,3,1,500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,125000.0,0.7609384908053266,1,13.122365377402328,0.1560130010834236,0.5287107258938245
1,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,640,2875000.0,0.8990110878034162,3,16.257857680289998,0.0790899241603467,0.5287107258938245
1,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,994,594444.4444444445,0.677185616577504,2,15.49260730578806,0.0790899241603467,0.04550379198266522
0,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,1213,393418.53571428574,0.4779029618036057,2,16.214833901493158,0.08559046587215602,0.5287107258938245
1,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,189,316366.67741935485,0.6852287521984423,2,16.098644497887836,0.06717226435536294,0.5287107258938245
1,0.0,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,411,281666.6666666667,0.4986287708800798,2,14.74570458948466,0.1560130010834236,0.5287107258938245
1,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,1273,3800000.0,0.2009363634536942,3,16.759949589762293,0.0790899241603467,0.04550379198266522
1,0.0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,1009,95000.0,0.46262028127313104,1,13.07107218827772,0.00866738894907909,0.5287107258938245
1,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,765,2117647.0588235296,0.09748964172556665,2,17.399029524198163,0.056338028169014086,0.11484290357529794
1,3.1671,3.1671,0.0,0.0,4,1,12000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,0,2400000.0,0.0,1,16.300417291085605,0.056338028169014086,0.5287107258938245
